parsed_time,distance_mean,speed_mean,acc_mean,bearing_mean,distance_min,speed_min,acc_min,bearing_min,distance_max,speed_max,acc_max,bearing_max,distance_median,speed_median,acc_median,bearing_median,distance_std,speed_std,acc_std,bearing_std,class
2008-08-01,1961844.77119,1.81346754434,-0.0293977246064,153.074883798,1961844.77119,1.81346754434,-0.0293977246064,153.074883798,1961844.77119,1.81346754434,-0.0293977246064,153.074883798,1961844.77119,1.81346754434,-0.0293977246064,153.074883798,35652.8799015,2.05078844923,1.96863857797,94.5942515746,walk
2008-08-01,86352.3480768,16.4699375657,0.0180986998456,167.498347904,86352.3480768,16.4699375657,0.0180986998456,167.498347904,86352.3480768,16.4699375657,0.0180986998456,167.498347904,86352.3480768,16.4699375657,0.0180986998456,167.498347904,437.817245098,6.29988891861,1.33858085215,104.309902706,subway
2008-09-16,2291.91968811,8.15022424206,0.0147040381977,116.805708346,2291.91968811,8.15022424206,0.0147040381977,116.805708346,2291.91968811,8.15022424206,0.0147040381977,116.805708346,2291.91968811,8.15022424206,0.0147040381977,116.805708346,5.52662710787,3.42937688661,1.1107497952,110.510218679,bus
2008-09-16,225710.026688,33.036936033,-0.0241583248878,213.231987161,225710.026688,33.036936033,-0.0241583248878,213.231987161,225710.026688,33.036936033,-0.0241583248878,213.231987161,225710.026688,33.036936033,-0.0241583248878,213.231987161,2321.75961733,18.6911072603,1.42073969808,100.293013866,train
2008-09-16,8980.09790982,5.61693719275,0.0325040816718,176.300978614,8980.09790982,5.61693719275,0.0325040816718,176.300978614,8980.09790982,5.61693719275,0.0325040816718,176.300978614,8980.09790982,5.61693719275,0.0325040816718,176.300978614,88.4062963372,4.1753795244,2.74016744282,138.419052817,bus
2008-09-17,246163.068848,9.62954075266,-0.00282264977547,200.374332409,246163.068848,9.62954075266,-0.00282264977547,200.374332409,246163.068848,9.62954075266,-0.00282264977547,200.374332409,246163.068848,9.62954075266,-0.00282264977547,200.374332409,3091.99027134,6.16015394414,1.14745166988,137.26739774,taxi
2008-09-16,139471.442056,1.70752856072,-0.00416926736946,181.409942112,139471.442056,1.70752856072,-0.00416926736946,181.409942112,139471.442056,1.70752856072,-0.00416926736946,181.409942112,139471.442056,1.70752856072,-0.00416926736946,181.409942112,3366.54039161,1.17606987246,1.15339329793,115.108348896,walk
2008-09-16,11835.674848,11.2370574361,0.0342834726815,214.932540226,11835.674848,11.2370574361,0.0342834726815,214.932540226,11835.674848,11.2370574361,0.0342834726815,214.932540226,11835.674848,11.2370574361,0.0342834726815,214.932540226,17.8519087031,7.29981842272,2.27963008754,101.202496992,subway
2008-09-17,223827.264301,32.04967601,-0.0309815290584,207.599978525,223827.264301,32.04967601,-0.0309815290584,207.599978525,223827.264301,32.04967601,-0.0309815290584,207.599978525,223827.264301,32.04967601,-0.0309815290584,207.599978525,3711.27158278,17.6494144214,1.19644435265,98.2645914045,train
2008-09-17,118203.403625,7.49591581934,0.016619085388,229.022421623,118203.403625,7.49591581934,0.016619085388,229.022421623,118203.403625,7.49591581934,0.016619085388,229.022421623,118203.403625,7.49591581934,0.016619085388,229.022421623,3153.55248327,4.92565638154,2.00823563226,88.0276477034,bus
2008-09-17,231619.321553,4.4518514529,0.00943212329569,145.707088632,231619.321553,4.4518514529,0.00943212329569,145.707088632,231619.321553,4.4518514529,0.00943212329569,145.707088632,231619.321553,4.4518514529,0.00943212329569,145.707088632,9563.47308121,4.24804759917,1.01023503997,131.680308872,taxi
2008-09-17,107870.224667,1.52751775703,0.00727132452696,106.749606966,107870.224667,1.52751775703,0.00727132452696,106.749606966,107870.224667,1.52751775703,0.00727132452696,106.749606966,107870.224667,1.52751775703,0.00727132452696,106.749606966,5661.29731446,0.86523164441,1.01742321976,61.7137461621,walk
2008-09-19,12703.7426183,32.0720831128,0.137865950858,260.80910311,12703.7426183,32.0720831128,0.137865950858,260.80910311,12703.7426183,32.0720831128,0.137865950858,260.80910311,12703.7426183,32.0720831128,0.137865950858,260.80910311,23.7957657966,18.5748328323,0.577485919612,124.234928304,train
2008-09-18,11429.8224125,6.72344787275,0.0192453564013,179.997002397,11429.8224125,6.72344787275,0.0192453564013,179.997002397,11429.8224125,6.72344787275,0.0192453564013,179.997002397,11429.8224125,6.72344787275,0.0192453564013,179.997002397,149.132724443,3.62602250971,1.73532539105,67.677207065,bus
2008-09-18,4421.63253904,7.33351582222,0.0638098215543,105.364924266,4421.63253904,7.33351582222,0.0638098215543,105.364924266,4421.63253904,7.33351582222,0.0638098215543,105.364924266,4421.63253904,7.33351582222,0.0638098215543,105.364924266,22.5394430848,6.1491788789,1.48745086105,148.948993822,taxi
2008-09-18,22123.2235625,1.52257006873,-0.00495213944954,208.755660449,22123.2235625,1.52257006873,-0.00495213944954,208.755660449,22123.2235625,1.52257006873,-0.00495213944954,208.755660449,22123.2235625,1.52257006873,-0.00495213944954,208.755660449,387.768512005,0.929683809077,0.939937247091,106.62847412,walk
2008-09-18,12076.4039187,13.2204771998,0.00482835699124,232.449045585,12076.4039187,13.2204771998,0.00482835699124,232.449045585,12076.4039187,13.2204771998,0.00482835699124,232.449045585,12076.4039187,13.2204771998,0.00482835699124,232.449045585,10.3445825628,7.14541144792,2.70962166997,102.141255219,subway
2008-09-19,121815.390298,33.1877805927,-0.0689234334731,181.12567522,121815.390298,33.1877805927,-0.0689234334731,181.12567522,121815.390298,33.1877805927,-0.0689234334731,181.12567522,121815.390298,33.1877805927,-0.0689234334731,181.12567522,2909.45419268,17.6787478016,0.864147006095,71.8541857075,train
2008-09-19,17989.2503627,5.61130435546,0.0120887064358,185.16948425,17989.2503627,5.61130435546,0.0120887064358,185.16948425,17989.2503627,5.61130435546,0.0120887064358,185.16948425,17989.2503627,5.61130435546,0.0120887064358,185.16948425,100.116842012,3.2691469748,1.29735460978,94.0046791141,bus
2008-09-19,18410.2926666,10.3682855904,0.0124361745011,217.52198102,18410.2926666,10.3682855904,0.0124361745011,217.52198102,18410.2926666,10.3682855904,0.0124361745011,217.52198102,18410.2926666,10.3682855904,0.0124361745011,217.52198102,7.82004445465,6.10973495845,0.965973893982,152.53992988,taxi
2008-09-19,124201.705453,1.95426472473,-0.0702698459306,89.0144789635,124201.705453,1.95426472473,-0.0702698459306,89.0144789635,124201.705453,1.95426472473,-0.0702698459306,89.0144789635,124201.705453,1.95426472473,-0.0702698459306,89.0144789635,4940.88204583,1.67119114475,1.71561037792,95.4733410164,walk
2008-09-19,5991.2500481,11.9061845524,-0.0486392563042,171.05634151,5991.2500481,11.9061845524,-0.0486392563042,171.05634151,5991.2500481,11.9061845524,-0.0486392563042,171.05634151,5991.2500481,11.9061845524,-0.0486392563042,171.05634151,253.346881098,6.24538548098,2.12389269409,12.1034571785,subway
2008-09-22,111977.428729,32.7550624537,-0.0125743565516,268.312762239,111977.428729,32.7550624537,-0.0125743565516,268.312762239,111977.428729,32.7550624537,-0.0125743565516,268.312762239,111977.428729,32.7550624537,-0.0125743565516,268.312762239,3643.56112498,18.6703860125,1.07972697035,95.6626583149,train
2008-09-22,4711.9059895,3.058462994,0.0176588838135,99.2459608929,4711.9059895,3.058462994,0.0176588838135,99.2459608929,4711.9059895,3.058462994,0.0176588838135,99.2459608929,4711.9059895,3.058462994,0.0176588838135,99.2459608929,14.3944571439,4.21627374052,1.05875875164,139.781651605,taxi
2008-09-22,250.457342522,6.56425000252,0.0358929556356,349.068243189,250.457342522,6.56425000252,0.0358929556356,349.068243189,250.457342522,6.56425000252,0.0358929556356,349.068243189,250.457342522,6.56425000252,0.0358929556356,349.068243189,2.23583805735,0.886521166449,0.960762694115,4.27732209354,subway
2008-09-22,224099.210385,32.8214523023,-0.0233245734632,200.113208003,224099.210385,32.8214523023,-0.0233245734632,200.113208003,224099.210385,32.8214523023,-0.0233245734632,200.113208003,224099.210385,32.8214523023,-0.0233245734632,200.113208003,3703.64969971,18.0655637959,1.07554859581,96.424474621,train
2008-09-22,5989.78197759,9.41435254399,0.0253156102693,157.810390549,5989.78197759,9.41435254399,0.0253156102693,157.810390549,5989.78197759,9.41435254399,0.0253156102693,157.810390549,5989.78197759,9.41435254399,0.0253156102693,157.810390549,45.574396478,5.01086750994,0.783610824926,70.0846586161,taxi
2008-09-22,1308.05080673,1.52336161004,-0.0101382530386,89.3358148501,1308.05080673,1.52336161004,-0.0101382530386,89.3358148501,1308.05080673,1.52336161004,-0.0101382530386,89.3358148501,1308.05080673,1.52336161004,-0.0101382530386,89.3358148501,2.0222053326,0.806142894066,0.771079154663,42.7950346597,walk
2008-09-22,11209.4441463,13.8699001265,0.0373167097492,225.863157975,11209.4441463,13.8699001265,0.0373167097492,225.863157975,11209.4441463,13.8699001265,0.0373167097492,225.863157975,11209.4441463,13.8699001265,0.0373167097492,225.863157975,10.4993061889,6.40847277637,2.08937922187,107.186622628,subway
2008-09-23,223129.46497,32.5408707713,-0.0579419869347,202.122451672,223129.46497,32.5408707713,-0.0579419869347,202.122451672,223129.46497,32.5408707713,-0.0579419869347,202.122451672,223129.46497,32.5408707713,-0.0579419869347,202.122451672,3093.89243487,18.4389775567,1.44267416487,95.2931372532,train
2008-09-23,2195.39161347,9.76565421921,-0.0393133765731,136.121668091,2195.39161347,9.76565421921,-0.0393133765731,136.121668091,2195.39161347,9.76565421921,-0.0393133765731,136.121668091,2195.39161347,9.76565421921,-0.0393133765731,136.121668091,5.87929497948,4.04476660238,1.87969875184,104.334880939,bus
2008-09-23,123259.098084,5.46075479831,0.0208230135631,127.026033759,123259.098084,5.46075479831,0.0208230135631,127.026033759,123259.098084,5.46075479831,0.0208230135631,127.026033759,123259.098084,5.46075479831,0.0208230135631,127.026033759,2687.5498299,5.24107432189,1.26169252824,129.435433319,taxi
2008-09-23,121754.498325,1.74685866035,-0.00414014824135,226.656522885,121754.498325,1.74685866035,-0.00414014824135,226.656522885,121754.498325,1.74685866035,-0.00414014824135,226.656522885,121754.498325,1.74685866035,-0.00414014824135,226.656522885,7350.85266971,1.16085314181,1.19297859543,64.6557609802,walk
2008-09-23,11752.3100327,13.4838714247,0.00667609395145,242.291535094,11752.3100327,13.4838714247,0.00667609395145,242.291535094,11752.3100327,13.4838714247,0.00667609395145,242.291535094,11752.3100327,13.4838714247,0.00667609395145,242.291535094,13.0307926485,6.2665869408,1.57822831266,102.570365506,subway
2008-09-24,224136.56555,31.9913839028,-0.0261702050346,203.527481356,224136.56555,31.9913839028,-0.0261702050346,203.527481356,224136.56555,31.9913839028,-0.0261702050346,203.527481356,224136.56555,31.9913839028,-0.0261702050346,203.527481356,3603.70607335,18.2765508088,0.983735479755,98.7847357878,train
2008-09-24,255889.680094,4.2991433036,-0.0117757304137,120.219447879,255889.680094,4.2991433036,-0.0117757304137,120.219447879,255889.680094,4.2991433036,-0.0117757304137,120.219447879,255889.680094,4.2991433036,-0.0117757304137,120.219447879,2878.42627128,5.02155881666,1.5227885828,125.664913025,taxi
2008-09-24,6838.29334669,1.74241496525,0.0129067883867,185.706130244,6838.29334669,1.74241496525,0.0129067883867,185.706130244,6838.29334669,1.74241496525,0.0129067883867,185.706130244,6838.29334669,1.74241496525,0.0129067883867,185.706130244,239.021874648,0.880106844996,1.028291201,104.218895741,walk
2008-09-24,11722.675372,12.1517231664,0.0104123907411,237.876197882,11722.675372,12.1517231664,0.0104123907411,237.876197882,11722.675372,12.1517231664,0.0104123907411,237.876197882,11722.675372,12.1517231664,0.0104123907411,237.876197882,72.0815564878,6.27949007179,1.88793564976,112.383718736,subway
2008-09-25,223727.694275,33.1009855886,-0.0192617346623,203.106391126,223727.694275,33.1009855886,-0.0192617346623,203.106391126,223727.694275,33.1009855886,-0.0192617346623,203.106391126,223727.694275,33.1009855886,-0.0192617346623,203.106391126,3749.50585845,18.0443086753,0.948160924019,95.4416739852,train
2008-09-25,230829.571453,5.25634363824,-0.00309082178615,120.772554224,230829.571453,5.25634363824,-0.00309082178615,120.772554224,230829.571453,5.25634363824,-0.00309082178615,120.772554224,230829.571453,5.25634363824,-0.00309082178615,120.772554224,3678.75921764,5.29862858246,1.44190424702,117.663986284,taxi
2008-09-25,300.079394574,1.51047186082,-0.00029808246938,262.347898598,300.079394574,1.51047186082,-0.00029808246938,262.347898598,300.079394574,1.51047186082,-0.00029808246938,262.347898598,300.079394574,1.51047186082,-0.00029808246938,262.347898598,0.946276703081,0.682903845021,0.880155385502,32.4842589477,walk
2008-09-25,5695.57001334,12.5300049191,-0.0387057768976,293.125190498,5695.57001334,12.5300049191,-0.0387057768976,293.125190498,5695.57001334,12.5300049191,-0.0387057768976,293.125190498,5695.57001334,12.5300049191,-0.0387057768976,293.125190498,8.7650788223,6.83647488646,2.1491298481,118.240563484,subway
2008-09-26,187388.808499,27.7450254319,-0.019321924926,209.345784591,187388.808499,27.7450254319,-0.019321924926,209.345784591,187388.808499,27.7450254319,-0.019321924926,209.345784591,187388.808499,27.7450254319,-0.019321924926,209.345784591,2746.37035957,19.1026886721,0.981650578896,113.314707551,train
2008-09-26,335137.439012,5.81659887381,-0.00766037604107,132.897166406,335137.439012,5.81659887381,-0.00766037604107,132.897166406,335137.439012,5.81659887381,-0.00766037604107,132.897166406,335137.439012,5.81659887381,-0.00766037604107,132.897166406,4109.63606542,5.1049839119,1.27561887968,115.569634074,taxi
2008-09-26,123607.161788,1.61038663427,-0.0186651564732,193.750799921,123607.161788,1.61038663427,-0.0186651564732,193.750799921,123607.161788,1.61038663427,-0.0186651564732,193.750799921,123607.161788,1.61038663427,-0.0186651564732,193.750799921,4454.6077642,1.22244645097,1.27967606948,100.953352797,walk
2008-09-26,11635.4386438,13.9550337719,0.0276935992956,210.42278157,11635.4386438,13.9550337719,0.0276935992956,210.42278157,11635.4386438,13.9550337719,0.0276935992956,210.42278157,11635.4386438,13.9550337719,0.0276935992956,210.42278157,104.669305079,6.74731689835,1.73124176489,98.4559464761,subway
2008-09-27,170708.718508,32.9079955698,0.0301895578274,236.971902326,170708.718508,32.9079955698,0.0301895578274,236.971902326,170708.718508,32.9079955698,0.0301895578274,236.971902326,170708.718508,32.9079955698,0.0301895578274,236.971902326,1979.41394807,20.7267369936,0.792667972736,98.412395825,train
2008-09-27,2296.83028822,8.41593103975,-0.0488452779461,128.908646132,2296.83028822,8.41593103975,-0.0488452779461,128.908646132,2296.83028822,8.41593103975,-0.0488452779461,128.908646132,2296.83028822,8.41593103975,-0.0488452779461,128.908646132,5.2059595995,3.78256467512,1.63434961759,97.6104670101,bus
2008-09-27,125311.32143,7.00926144928,0.0139600785432,174.84466106,125311.32143,7.00926144928,0.0139600785432,174.84466106,125311.32143,7.00926144928,0.0139600785432,174.84466106,125311.32143,7.00926144928,0.0139600785432,174.84466106,3104.80015935,4.59910174318,1.01728936837,151.560193887,taxi
2008-09-27,243239.479793,1.77685949847,-0.0100387617542,242.775687983,243239.479793,1.77685949847,-0.0100387617542,242.775687983,243239.479793,1.77685949847,-0.0100387617542,242.775687983,243239.479793,1.77685949847,-0.0100387617542,242.775687983,10197.9012957,0.761255096741,0.834707321105,63.8972987644,walk
2008-09-27,5775.91075205,14.6707235065,-0.0656818719173,303.797226932,5775.91075205,14.6707235065,-0.0656818719173,303.797226932,5775.91075205,14.6707235065,-0.0656818719173,303.797226932,5775.91075205,14.6707235065,-0.0656818719173,303.797226932,7.61101510001,5.32370435266,1.1227435835,111.20371862,subway
