,t_user_id,parsed_date,acceleration
67,20.0,2011-08-30,-0.0251480177467
68,20.0,2011-08-31,-0.00663039526999
69,20.0,2011-09-01,0.00980158680684
70,20.0,2011-09-02,0.00057507917068
71,20.0,2011-09-03,-0.00731103702546
72,20.0,2011-09-04,0.0050862928133
73,20.0,2011-09-05,-0.00398538160725
74,20.0,2011-09-06,0.00037719398635
75,20.0,2011-09-07,-0.0106135354704
76,20.0,2011-09-09,-0.202866814255
77,20.0,2011-09-10,-0.000885598328333
78,20.0,2011-09-11,0.00149807120514
79,20.0,2011-09-12,-0.00327957746786
80,20.0,2011-09-13,-0.0969055990292
81,20.0,2011-09-14,0.00527908648915
82,20.0,2011-09-15,0.00545123483899
83,20.0,2011-09-16,0.00542612588507
84,20.0,2011-09-17,-0.00695245296985
85,20.0,2011-10-22,-0.137118087285
86,20.0,2011-10-26,-0.533305362412
87,20.0,2011-11-02,0.0937874412469
88,20.0,2011-11-06,-0.0314825177912
89,20.0,2011-11-17,0.215050327352
90,20.0,2011-11-18,0.0219948969042
91,20.0,2011-12-01,-0.206955902982
92,20.0,2011-12-27,-0.0355437495231
93,21.0,2007-04-29,0.136817553061
94,21.0,2007-04-30,-0.0139676999248
95,21.0,2007-05-01,0.0010234781497
96,21.0,2007-05-02,0.0014395077333
97,21.0,2007-05-03,0.0187605512176
98,21.0,2007-05-04,0.00198770669645
99,52.0,2008-05-20,0.000836630016063
100,52.0,2008-05-21,0.00111903160723
101,52.0,2008-05-22,0.00256566918935
102,52.0,2008-05-23,0.0049468611955
103,52.0,2008-05-25,0.00102682663336
104,52.0,2008-05-26,0.0243768280829
105,52.0,2008-05-27,0.00408241824278
106,52.0,2008-05-28,0.00404353746379
107,52.0,2008-05-29,-0.0108858524848
108,52.0,2008-05-30,-0.00699783195412
109,52.0,2008-05-31,0.00433093224496
110,52.0,2008-06-01,0.0144971096239
111,52.0,2008-06-02,-0.0455975006363
112,52.0,2008-06-03,0.00119806006861
113,52.0,2008-06-04,0.00348066752976
114,52.0,2008-06-05,0.0094221046098
115,52.0,2008-06-06,0.00103865609729
116,52.0,2008-06-07,-0.00693188491058
117,52.0,2008-06-09,-0.0013036471047
118,52.0,2008-06-10,0.00247426505634
119,52.0,2008-06-12,0.00154705834941
120,52.0,2008-06-13,0.00333577733438
121,52.0,2008-06-14,0.00117301587052
122,52.0,2008-06-15,0.0071146615518
123,52.0,2008-06-16,-0.00355739178113
124,52.0,2008-06-17,0.000575808430815
125,52.0,2008-06-20,-0.027802377782
126,52.0,2008-06-21,-0.00783248487828
127,52.0,2008-06-25,0.000561051186437
128,52.0,2008-06-26,-0.00498370772439
129,52.0,2008-06-27,-0.00119535447599
130,52.0,2008-06-28,0.00840805025362
131,52.0,2008-06-29,-0.004594104968
132,52.0,2008-07-01,0.00289701095132
133,52.0,2008-07-02,0.00835345440366
134,52.0,2008-07-03,0.00434286459258
135,52.0,2008-07-06,-0.00309901010011
136,52.0,2008-07-07,0.0125148967751
137,52.0,2008-07-08,0.0030551649253
138,52.0,2008-07-09,0.00342051372828
139,52.0,2008-07-10,0.00604472219046
140,52.0,2008-07-11,0.00053349275685
141,52.0,2008-07-15,0.0020645913974
142,52.0,2008-07-16,0.00379716306015
143,52.0,2008-07-17,0.000586080575997
144,52.0,2008-07-18,0.00279986086434
145,52.0,2008-07-19,-0.00304013896034
146,52.0,2008-07-20,0.00010709824726
147,52.0,2008-07-21,0.00419447858945
148,52.0,2008-07-22,0.00194306402699
149,52.0,2008-07-23,0.00196853848536
150,52.0,2008-07-24,0.00127980294474
151,52.0,2008-07-25,0.00131646641753
152,52.0,2008-07-26,0.00416880480864
153,52.0,2008-07-27,0.00220342210896
154,52.0,2008-07-29,0.00246838554286
155,52.0,2008-07-30,0.000777392074403
156,52.0,2008-07-31,0.00316759749632
157,52.0,2008-08-18,0.00215788780606
158,52.0,2008-08-22,-0.00554024302944
159,52.0,2008-09-02,-0.0185217491745
160,52.0,2008-10-01,0.00290260406843
161,52.0,2008-10-02,0.0012498629089
162,52.0,2008-10-03,0.00080360164617
163,52.0,2008-10-05,-0.00187365126237
164,52.0,2008-10-06,0.000157610278401
165,52.0,2008-10-07,0.00094136003902
166,52.0,2008-10-08,0.00242717701415
167,52.0,2008-10-10,-0.0111151829812
168,56.0,2007-10-19,-1.8091133645e-05
169,58.0,2007-05-09,0.0117574078293
170,58.0,2007-05-13,0.0189327077954
171,58.0,2007-05-19,0.356785914063
172,58.0,2007-05-21,-0.338501571363
173,58.0,2007-05-23,0.000691671456093
174,58.0,2007-05-24,0.0703855399858
175,58.0,2007-05-26,0.00317726739267
176,58.0,2007-06-01,-3.28476993606e-05
177,58.0,2007-06-03,-0.00346965090545
178,62.0,2008-06-18,-0.0174455455972
179,62.0,2008-06-19,-0.038980454196
180,62.0,2008-06-20,0.00241470329478
181,62.0,2008-06-21,0.0220913489425
182,62.0,2008-06-23,-0.0748065032128
183,62.0,2008-06-24,-0.0163041971062
184,62.0,2008-06-25,0.0153440832723
185,62.0,2008-06-28,-0.0211508571595
186,62.0,2008-06-29,0.029000538739
187,62.0,2008-07-01,0.0690684840935
188,62.0,2008-07-03,0.0320548231845
189,62.0,2008-07-06,-0.00300395515229
190,62.0,2008-07-07,0.0338100940175
191,62.0,2008-07-08,-0.00454507913991
192,62.0,2008-07-09,0.0211333785007
193,62.0,2008-07-10,0.0231214078938
194,62.0,2008-07-11,-0.0213513422262
195,62.0,2008-07-13,0.0456554490126
196,62.0,2008-07-14,0.0523110890855
197,62.0,2008-07-15,0.0329785989497
198,62.0,2008-07-16,0.0261325906358
199,62.0,2008-07-17,-0.011355289864
200,62.0,2008-07-19,0.0211070209229
201,62.0,2008-07-20,-0.0123939159715
202,62.0,2008-07-21,0.0370945983406
203,62.0,2008-07-22,0.0202519383937
204,62.0,2008-07-23,0.000733605183472
205,62.0,2008-07-24,0.0331399141978
206,62.0,2008-07-26,0.0206011396445
207,62.0,2008-07-27,-0.0145742053987
208,62.0,2008-07-28,-0.00860070157314
209,62.0,2008-07-29,0.0131139091851
210,62.0,2008-07-30,0.0197694593018
211,62.0,2008-07-31,0.000951678668614
212,62.0,2008-08-01,-0.000984688181307
213,62.0,2008-08-02,0.013276306769
214,62.0,2008-08-03,0.0143048774868
215,62.0,2008-08-04,0.0170999149723
216,62.0,2008-08-05,0.0152496438493
217,62.0,2008-08-06,0.0155965275413
218,62.0,2008-08-07,0.00755813914471
219,62.0,2008-08-08,0.00901714964849
220,62.0,2008-08-09,-0.0354788182278
221,62.0,2008-08-10,0.014637953972
222,62.0,2008-08-11,0.00168334452289
223,62.0,2008-08-12,
224,62.0,2008-08-13,0.0191150459709
225,62.0,2008-08-14,-0.00909976149035
226,62.0,2008-08-15,-0.0200705908484
227,62.0,2008-08-16,0.0445190561142
228,62.0,2008-08-17,0.00467934428502
229,62.0,2008-08-18,0.00649089335858
230,62.0,2008-08-19,-0.230047077061
231,62.0,2008-08-20,-0.0701783535847
232,62.0,2008-08-21,0.0228635177612
233,62.0,2008-08-22,0.029043646516
234,62.0,2008-08-23,-0.0288227817724
235,62.0,2008-08-24,-0.00186264465614
236,62.0,2008-08-25,0.0288374033581
237,62.0,2008-08-26,0.0154232798287
238,62.0,2008-08-27,0.0036204902922
239,62.0,2008-08-28,0.00477582268344
240,62.0,2008-08-29,-0.0385027999424
241,62.0,2008-08-30,-0.0956544507337
242,62.0,2008-08-31,-0.00240679806947
243,62.0,2008-09-01,0.0048039460649
244,62.0,2008-09-02,-0.000631730259248
245,62.0,2008-09-03,0.213426904893
246,62.0,2008-09-04,-0.0203217289983
247,62.0,2008-09-05,0.00286056169489
248,62.0,2008-09-06,-0.0107820212535
249,62.0,2008-09-07,0.0180297335213
250,62.0,2008-09-08,0.0298519243963
251,62.0,2008-09-10,0.00821590454383
252,62.0,2008-09-11,0.015813678699
253,62.0,2008-09-12,0.0147594405122
254,62.0,2008-09-13,-0.00333951177018
255,62.0,2008-09-14,-0.00298786358161
256,62.0,2008-09-15,-0.0214178457363
257,62.0,2008-09-16,0.0267227123321
258,62.0,2008-09-17,0.0110731448455
259,62.0,2008-09-18,0.00340739271428
260,62.0,2008-09-19,0.0347605398053
261,62.0,2008-09-20,-0.00727765024633
262,62.0,2008-09-21,0.0105448789891
263,62.0,2008-09-23,0.0186038245531
264,62.0,2008-09-24,0.0497530422579
265,62.0,2008-09-25,0.0195804009607
266,62.0,2008-09-26,0.00863931578403
267,62.0,2008-09-27,-0.00393117186479
268,62.0,2008-09-28,0.0128769242905
269,62.0,2008-10-01,0.0013011554747
270,62.0,2008-10-03,0.0222064444676
271,62.0,2008-10-04,0.00814166802516
272,62.0,2008-10-05,0.00998697351924
273,62.0,2008-10-15,0.0135519788043
274,62.0,2008-10-16,0.0058735096251
275,62.0,2008-10-17,0.0140284211125
276,62.0,2008-10-18,0.511275461454
277,62.0,2008-10-19,-0.0276775038463
278,62.0,2008-10-20,0.00539616266519
279,62.0,2008-10-21,0.0124364171826
280,62.0,2008-10-29,-0.0141234436032
281,62.0,2008-10-30,0.00816334734053
282,62.0,2008-10-31,0.0266785971798
283,62.0,2008-11-01,0.016036683207
284,62.0,2008-11-02,0.0117929274698
285,62.0,2008-11-03,-0.00420190082133
286,62.0,2008-11-04,0.014424011965
287,62.0,2008-11-05,0.0264800804179
288,62.0,2008-11-06,0.0137215136527
289,62.0,2008-11-07,0.033026907148
290,62.0,2008-11-08,0.0168656208516
291,62.0,2008-11-09,0.0135429393126
292,62.0,2008-11-10,0.0347014588901
293,62.0,2008-11-11,0.0191746320698
294,62.0,2008-11-12,-0.0064845047552
295,62.0,2008-11-13,0.0110692980235
296,62.0,2008-11-14,0.0353881496828
297,62.0,2008-11-15,0.00950594659525
298,62.0,2008-11-16,0.00794711210655
299,62.0,2008-11-17,0.0126111505992
300,62.0,2008-12-03,0.00485666411775
301,62.0,2008-12-04,0.0291760350252
302,62.0,2008-12-05,0.021124623866
303,62.0,2008-12-06,0.0127093595834
304,62.0,2008-12-07,0.0158902214391
305,62.0,2008-12-08,0.00785665686282
306,62.0,2008-12-09,0.0121705654822
307,62.0,2008-12-11,0.0519746512239
308,62.0,2008-12-12,0.0280352063964
309,62.0,2008-12-13,0.0287550903062
310,62.0,2008-12-14,0.0126182303979
311,62.0,2008-12-15,-0.222255852975
312,64.0,2008-08-15,-0.0115098431042
313,64.0,2008-08-16,0.00172574021252
314,64.0,2008-08-17,-0.0135456441325
315,64.0,2008-08-18,0.00631569461478
316,64.0,2008-08-20,0.0113948972441
317,64.0,2008-08-21,0.00171340602119
318,64.0,2008-08-23,0.00645718662242
319,64.0,2008-08-24,0.000667732083839
320,64.0,2008-08-25,0.00314012735167
321,64.0,2008-08-29,0.00130567324354
322,65.0,2011-08-24,
323,65.0,2011-08-26,
324,65.0,2011-08-28,
325,65.0,2011-08-30,
326,65.0,2011-09-01,
327,65.0,2011-09-02,
328,65.0,2011-09-03,
329,65.0,2011-09-10,
330,65.0,2011-09-11,
331,65.0,2011-09-16,
332,65.0,2011-09-17,
333,65.0,2011-09-18,
334,65.0,2011-09-19,
335,65.0,2011-09-21,
336,65.0,2011-09-23,
337,65.0,2011-09-25,
338,65.0,2011-09-27,
339,65.0,2011-09-29,
340,65.0,2011-10-01,0.00300742582351
341,65.0,2011-10-03,
342,65.0,2011-10-05,
343,65.0,2011-10-06,
344,65.0,2011-10-14,
345,65.0,2011-10-16,
346,65.0,2011-10-18,
347,65.0,2011-10-22,
348,65.0,2011-10-23,
349,65.0,2011-10-25,
350,67.0,2011-03-05,-0.00134936773597
351,67.0,2011-03-12,0.00933653921666
352,67.0,2011-03-19,0.0047998548414
353,67.0,2011-03-20,0.208094215669
354,67.0,2011-03-26,-0.00305227763167
355,67.0,2011-04-07,
356,67.0,2011-04-08,
357,67.0,2011-04-13,0.00209701572344
358,67.0,2011-04-14,0.00184443913043
359,67.0,2011-04-16,-0.00636863552156
360,67.0,2011-04-19,0.00448920589544
361,67.0,2011-04-23,0.00283324727146
362,67.0,2011-04-30,-0.0208551253234
363,67.0,2011-05-06,-0.125739425613
364,67.0,2011-05-07,0.0023465848019
365,68.0,2008-09-16,0.00190236615652
366,68.0,2008-09-18,-0.00116872800082
367,68.0,2008-09-20,-0.00568488939192
368,68.0,2008-09-29,0.00220167687104
369,68.0,2008-09-30,0.00124902963217
370,68.0,2008-10-02,0.00477452302956
371,68.0,2008-10-03,0.00574738112431
372,68.0,2008-10-04,0.0033228760587
373,68.0,2008-10-11,-0.00829283264834
374,68.0,2008-10-12,0.0101257348298
375,68.0,2008-10-20,0.00415337236159
376,68.0,2008-10-21,0.000543592630151
377,68.0,2008-10-22,0.00296297675755
378,68.0,2008-10-24,0.00837806154474
379,68.0,2008-10-25,0.000504789284292
380,68.0,2008-10-26,-0.00977208786404
381,68.0,2008-10-31,-0.00158428580441
382,68.0,2008-11-01,0.00215263493082
383,68.0,2008-11-03,0.00187876058812
384,68.0,2008-11-04,-0.00219538318579
385,68.0,2008-11-05,-0.00169580544014
386,68.0,2008-11-08,-0.0426157336506
387,68.0,2008-11-13,0.0416687827192
388,68.0,2008-11-14,0.00251435761213
389,68.0,2008-11-15,-0.00271824221849
390,68.0,2008-11-16,0.00076615867714
391,68.0,2008-11-26,-0.00521041737508
392,68.0,2008-11-30,-0.0041733256858
393,68.0,2008-12-13,0.00117400420899
394,68.0,2008-12-14,-0.0432674166127
395,68.0,2009-01-02,0.00119526212761
396,68.0,2009-01-15,-0.000394695473032
397,68.0,2009-01-16,0.00104712622174
398,68.0,2009-02-17,-0.00254322547977
399,68.0,2009-02-18,0.00091228636401
400,68.0,2009-02-19,0.00480901796982
401,68.0,2009-02-20,-0.0647987293383
402,68.0,2009-02-21,-0.00057287994585
403,68.0,2009-02-22,0.00641062913624
404,68.0,2009-02-23,0.000518576774283
405,68.0,2009-03-01,0.00194107701522
406,68.0,2009-03-13,-0.00096364536155
407,68.0,2009-03-14,0.00130866502029
408,68.0,2009-03-22,-0.00322087773133
409,68.0,2009-03-23,0.00139128181824
410,68.0,2009-03-27,0.00873693047431
411,68.0,2009-03-28,0.0043935508629
412,68.0,2009-04-02,0.00109230965095
413,68.0,2009-04-03,8.27262147885e-05
414,68.0,2009-04-05,-0.0591273572637
415,68.0,2009-04-11,0.000874124785321
416,68.0,2009-04-12,-0.000993424339253
417,68.0,2009-04-18,0.00247737883764
418,68.0,2009-04-22,-0.00236661388453
419,68.0,2009-04-25,0.000884346243506
420,68.0,2009-05-01,0.00647100631703
421,68.0,2009-05-02,0.00241903366009
422,68.0,2009-05-03,0.00241885708072
423,68.0,2009-05-16,-0.00164795612747
424,68.0,2009-05-17,0.00125981008599
425,68.0,2009-05-19,0.00349308731046
426,68.0,2009-05-21,0.00270871312453
427,68.0,2009-05-22,-0.00115949386745
428,68.0,2009-05-24,0.000624144048039
429,68.0,2009-05-25,0.00157299387037
430,68.0,2009-05-26,0.00813476439289
431,68.0,2009-05-27,-0.00455585849186
432,68.0,2009-05-28,5.9132426735e-05
433,68.0,2009-05-29,2.8154929341e-05
434,68.0,2009-05-30,-0.00149618327195
435,68.0,2009-05-31,0.0033346809105
436,68.0,2009-06-05,0.00118331160982
437,68.0,2009-06-07,0.006412992944
438,68.0,2009-06-13,-8.369592127e-05
439,68.0,2009-06-14,-0.0018557527431
440,68.0,2009-06-19,0.000912312792852
441,68.0,2009-06-21,-0.00916512521462
442,68.0,2009-06-22,0.0219395574826
443,68.0,2009-06-27,0.00107664023675
444,68.0,2009-06-28,0.00100081477847
445,68.0,2009-07-05,-0.00629925937283
446,68.0,2009-07-06,0.00290990136549
447,68.0,2009-07-07,0.000445778674573
448,68.0,2009-07-09,0.0105343818091
449,68.0,2009-07-11,0.000322965168319
450,68.0,2009-07-12,0.000298236457595
451,68.0,2009-07-14,0.00172929712242
452,68.0,2009-07-15,0.000994129655905
453,68.0,2009-07-16,-0.0292289543637
454,68.0,2009-07-17,-0.0188772065047
455,68.0,2009-07-20,0.00129635763631
456,68.0,2009-07-21,0.000336720852546
457,68.0,2009-07-22,0.00581789006927
458,68.0,2009-07-24,0.00108516499728
459,68.0,2009-07-25,-0.000292832143145
460,68.0,2009-07-26,0.00570162174609
461,68.0,2009-07-27,0.01215159432
462,68.0,2009-07-28,0.000121925949499
463,68.0,2009-07-29,-0.000985067909694
464,68.0,2009-07-30,0.00355330369046
465,68.0,2009-07-31,0.00212232839164
466,68.0,2009-08-01,-0.00545758300112
467,68.0,2009-08-02,-0.0041588015954
468,68.0,2009-08-03,0.00186893963262
469,68.0,2009-08-04,0.000386744614426
470,68.0,2009-08-05,-0.00339999927122
471,68.0,2009-08-06,0.00662982182304
472,68.0,2009-08-07,-0.00770456338777
473,68.0,2009-08-08,0.00132809837284
474,68.0,2009-08-09,-0.0838400275126
475,68.0,2009-08-10,0.000534023967872
476,68.0,2009-08-11,0.00211772109695
477,68.0,2009-08-13,0.0774784436797
478,68.0,2009-08-14,0.000162128350281
479,68.0,2009-08-15,0.00206315196527
480,68.0,2009-08-17,-0.00887308851636
481,68.0,2009-08-18,0.000889301151903
482,68.0,2009-08-19,-0.00841056510822
483,68.0,2009-08-20,0.00304174644277
484,68.0,2009-08-21,-0.0191842439633
485,68.0,2009-08-24,0.0015707445919
486,68.0,2009-08-25,-0.00258023479898
487,68.0,2009-08-29,
488,68.0,2009-08-30,0.00329315996655
489,68.0,2009-08-31,0.00297345429591
490,68.0,2009-09-05,-0.0232895851751
491,68.0,2009-09-06,-0.00980332333389
492,68.0,2009-09-08,-0.0120699540804
493,68.0,2009-09-11,-0.00149196329417
494,68.0,2009-09-12,0.0179384832474
495,68.0,2009-09-13,-0.00137736634778
496,69.0,2008-06-27,0.0148949402376
497,73.0,2008-05-19,0.00445073852134
498,73.0,2008-05-21,-0.0323267379574
499,73.0,2008-05-22,-0.0215609508369
500,73.0,2008-05-29,-0.0120183896697
501,73.0,2008-05-30,0.0113288765728
502,73.0,2008-06-03,-0.029971530135
503,73.0,2008-06-05,-0.00661968972915
504,73.0,2008-06-19,-0.0243329486202
505,73.0,2008-06-21,-0.0371737437313
506,73.0,2008-06-24,-2.15162384867e-05
507,73.0,2008-06-25,0.007450860002
508,73.0,2008-06-29,-0.00980533591622
509,73.0,2008-07-02,0.039722058398
510,73.0,2008-07-05,-0.00645513302562
511,73.0,2008-07-07,-0.0553870371376
512,73.0,2008-07-08,-0.0858921111739
513,73.0,2008-07-10,-0.00111224771503
514,73.0,2008-07-11,0.0186479597603
515,73.0,2008-07-13,-0.0087635389409
516,73.0,2008-07-15,-0.00358375799312
517,73.0,2008-07-16,-0.0237507930406
518,73.0,2008-07-17,0.00233209006476
519,73.0,2008-07-18,0.00224144609456
520,73.0,2008-07-20,-0.00912031736568
521,73.0,2008-07-22,-0.00432599188416
522,73.0,2008-07-24,0.00616958613351
523,73.0,2008-07-25,0.00255479212417
524,73.0,2008-07-29,0.00292344533365
525,73.0,2008-07-30,-0.00389796731548
526,73.0,2008-07-31,0.0193014641731
527,73.0,2008-08-01,-0.00109004905627
528,73.0,2008-08-03,0.0953415812124
529,73.0,2008-08-04,-0.0242415834835
530,75.0,2011-08-03,
531,75.0,2011-08-24,
532,75.0,2011-08-27,0.501400078023
533,75.0,2011-08-28,0.0271424634245
534,75.0,2011-08-29,0.0276795164479
535,75.0,2011-08-30,-0.147432659264
536,76.0,2007-04-17,0.0388030665721
537,76.0,2007-04-19,-0.00451006048045
538,76.0,2007-04-20,0.0103830154879
539,78.0,2008-05-11,0.0144563860464
540,78.0,2008-05-17,-0.00683755545891
541,78.0,2008-05-19,0.0754667452381
542,78.0,2008-05-20,-0.00716031720308
543,78.0,2008-05-21,-0.00511334839386
544,78.0,2008-05-22,-0.00773907794063
545,78.0,2008-05-23,0.14494661664
546,78.0,2008-05-24,-0.159741062804
547,78.0,2008-05-28,-0.00138165360841
548,78.0,2008-05-29,0.00652762153354
549,78.0,2008-05-30,0.0216181231444
550,78.0,2008-05-31,-0.0149665743701
551,78.0,2008-06-01,0.000547786035885
552,78.0,2008-06-03,-0.00930513377076
553,78.0,2008-06-04,-0.0211173647835
554,78.0,2008-07-21,0.000627732789297
555,78.0,2008-07-22,-0.000445654850273
556,78.0,2008-07-25,0.00204377384698
557,78.0,2008-07-27,0.0083762887102
558,78.0,2008-07-28,-0.00298807474214
559,78.0,2008-07-29,-0.00447696831966
560,78.0,2008-08-03,-0.00341545968459
561,78.0,2008-08-04,-0.00730391135952
562,78.0,2008-08-05,-0.0186975580629
563,78.0,2008-08-06,-0.0116481050318
564,78.0,2008-08-07,0.000476049524164
565,78.0,2008-08-08,-0.0279989346581
566,78.0,2008-08-09,-0.013589738612
567,78.0,2008-08-14,-0.00139064384883
568,78.0,2008-08-15,-0.00375232136397
569,78.0,2008-08-16,0.00190132737103
570,78.0,2008-08-17,-0.0244226215943
571,78.0,2008-08-18,-0.00596432690126
572,78.0,2008-08-19,-0.0241323627149
573,78.0,2008-08-20,-0.00341465991974
574,78.0,2008-08-21,0.00451033703769
575,78.0,2008-08-22,0.000183105440976
576,78.0,2008-08-24,0.00445259065185
577,78.0,2008-08-25,-0.0380127822967
578,78.0,2008-08-26,-0.00170348227752
579,78.0,2008-08-27,-0.00299777555758
580,78.0,2008-08-29,-0.00496344177588
581,80.0,2007-06-27,0.186877848395
582,80.0,2007-06-29,-0.0146712777339
583,80.0,2007-07-06,0.151720239761
584,81.0,2008-05-10,0.0244573681028
585,81.0,2008-05-11,0.0364307355043
586,81.0,2008-05-23,0.0139750632375
587,81.0,2008-05-24,0.0431162055548
588,81.0,2008-05-30,0.0297976674358
589,81.0,2008-05-31,0.036599046977
590,81.0,2008-06-05,-0.0371819661072
591,81.0,2008-06-07,0.0182071662152
592,81.0,2008-06-20,0.0118047909064
593,81.0,2008-06-21,-0.0250067196044
594,81.0,2008-06-22,0.0123614107803
595,81.0,2008-07-22,-0.0347576327615
596,81.0,2008-07-23,-0.0262996083685
597,81.0,2008-07-24,-0.0301466669078
598,81.0,2008-07-25,-0.0485835761786
599,81.0,2008-07-26,-0.0977794046227
600,81.0,2008-07-27,0.000206306221459
601,81.0,2008-07-30,0.00169690199196
602,82.0,2008-07-30,-0.0115356810431
603,82.0,2008-07-31,-0.00136029033929
604,82.0,2008-08-01,0.00468574066197
605,82.0,2008-08-03,0.0053270141855
606,82.0,2008-08-17,0.0061443469067
607,82.0,2009-03-07,0.0128244098856
608,82.0,2009-03-10,-0.0166887038933
609,82.0,2009-03-11,0.00119527548104
610,82.0,2009-03-12,-0.0547247531409
611,82.0,2009-03-16,-0.00249511656152
612,82.0,2009-03-18,0.0373397119441
613,82.0,2009-03-19,0.143930731887
614,82.0,2009-03-20,-0.0126085081234
615,82.0,2009-03-22,0.0386863421134
616,82.0,2009-03-23,0.0995292302429
617,82.0,2009-03-24,0.189697947192
618,82.0,2009-03-25,0.211032128181
619,82.0,2009-03-27,0.0690789144241
620,82.0,2009-03-28,0.023950175727
621,82.0,2009-03-30,0.165599490212
622,82.0,2009-03-31,-0.0449898881392
623,82.0,2009-04-01,0.481892999042
624,82.0,2009-04-02,0.0677984993942
625,82.0,2009-04-03,0.0775974430763
626,82.0,2009-04-04,0.0357615775667
627,82.0,2009-04-08,0.0658340005502
628,82.0,2009-04-09,0.0713802085396
629,82.0,2009-04-11,0.0146924657164
630,82.0,2009-04-13,0.133670367596
631,82.0,2009-04-14,0.176045595113
632,82.0,2009-04-16,-0.379570239621
633,82.0,2009-04-17,0.128987422526
634,82.0,2009-04-18,0.00892822463402
635,82.0,2009-04-19,0.0509201073305
636,84.0,2008-07-22,-0.00215211197854
637,84.0,2008-08-21,-0.0155868750631
638,84.0,2008-08-22,0.000559442198308
639,84.0,2008-08-24,-0.00621432576384
640,84.0,2008-08-25,-0.0181643330137
641,84.0,2008-08-26,-0.00332626723796
642,84.0,2008-08-28,0.000441896439082
643,84.0,2008-08-31,-0.013840232912
644,84.0,2008-09-01,-0.00418508980215
645,84.0,2008-09-08,-0.00067569095698
646,84.0,2008-09-09,-0.00189894575683
647,84.0,2008-09-10,0.00236855644362
648,84.0,2008-09-11,-0.00157284202152
649,84.0,2008-09-12,0.00225328708034
650,84.0,2008-09-13,0.0135660977311
651,84.0,2008-09-14,-0.0113802172822
652,84.0,2008-09-15,-0.00431583648286
653,84.0,2008-09-16,0.00373783905332
654,84.0,2008-09-17,-0.0199610803413
655,84.0,2008-09-18,0.00635490644286
656,84.0,2008-09-19,-0.0312804907986
657,84.0,2008-09-20,0.00047577080309
658,84.0,2008-09-21,-0.000511721649055
659,84.0,2008-09-22,-0.00160507993235
660,84.0,2008-09-23,-0.00657639510447
661,84.0,2008-09-24,-0.0325225059164
662,84.0,2008-09-25,-0.000507207764891
663,84.0,2008-09-26,0.00070394214481
664,84.0,2008-09-27,0.000263654818665
665,84.0,2008-09-28,-0.0381390944455
